movie_id,title,rating,genres,keywords,cast,director,comb
9473,"South Park: Bigger, Longer & Uncut",7.1,Animation Comedy Music,gay mount rushmore national memorial swear word mephisto hell world supremacy elementary school saddam hussein blood splatter atheist sequel surrealism friends who hate each other satan based on tv series cartoon sex child swearing visions of hell u.s. canada war shot to death adult animation south park colorado,Trey Parker Matt Stone Mary Kay Bergman,Trey Parker,"9473 South Park: Bigger, Longer & Uncut 7.1 Animation Comedy Music gay mount rushmore national memorial swear word mephisto hell world supremacy elementary school saddam hussein blood splatter atheist sequel surrealism friends who hate each other satan based on tv series cartoon sex child swearing visions of hell u.s. canada war shot to death adult animation south park colorado Trey Parker Matt Stone Mary Kay Bergman Trey Parker"
2196,Death at a Funeral,6.9,Comedy Drama,brother brother relationship farewell father son relationship age difference parents kids relationship secret sadness coffin funeral gathering surprise lsd studies hallucinogen drug trip arrogance female corpse,Matthew Macfadyen Keeley Hawes Andy Nyman,Frank Oz,2196 Death at a Funeral 6.9 Comedy Drama brother brother relationship farewell father son relationship age difference parents kids relationship secret sadness coffin funeral gathering surprise lsd studies hallucinogen drug trip arrogance female corpse Matthew Macfadyen Keeley Hawes Andy Nyman Frank Oz
1499,Teenage Mutant Ninja Turtles III,5.1,Action Adventure Comedy Family Fantasy Science Fiction,japan time travel ninja,Paige Turco Stuart Wilson Sab Shimono,Stuart Gillard,1499 Teenage Mutant Ninja Turtles III 5.1 Action Adventure Comedy Family Fantasy Science Fiction japan time travel ninja Paige Turco Stuart Wilson Sab Shimono Stuart Gillard
20857,Hardball,6.3,Comedy Romance,gay,Keanu Reeves Diane Lane Michael B. Jordan,Brian Robbins,20857 Hardball 6.3 Comedy Romance gay Keanu Reeves Diane Lane Michael B. Jordan Brian Robbins
82693,Silver Linings Playbook,6.9,Drama Comedy Romance,dancing philadelphia running based on novel depression letter friendship neighbor mental illness ex-wife institutionalization bipolar philadelphia eagles,Bradley Cooper Jennifer Lawrence Robert De Niro,David O. Russell,82693 Silver Linings Playbook 6.9 Drama Comedy Romance dancing philadelphia running based on novel depression letter friendship neighbor mental illness ex-wife institutionalization bipolar philadelphia eagles Bradley Cooper Jennifer Lawrence Robert De Niro David O. Russell
1646,Freedom Writers,7.5,Crime Drama,black people based on novel holocaust ghetto diary principal witness  biography daughter high school racial segregation anne frank school excursion idealism violence in schools racial tension gang violence based on true events,Hilary Swank Scott Glenn Imelda Staunton,Richard LaGravenese,1646 Freedom Writers 7.5 Crime Drama black people based on novel holocaust ghetto diary principal witness  biography daughter high school racial segregation anne frank school excursion idealism violence in schools racial tension gang violence based on true events Hilary Swank Scott Glenn Imelda Staunton Richard LaGravenese
44944,For Colored Girls,7.0,Drama,female nudity poem rape love domestic violence womanhood,Kimberly Elise Janet Jackson Loretta Devine,Tyler Perry,44944 For Colored Girls 7.0 Drama female nudity poem rape love domestic violence womanhood Kimberly Elise Janet Jackson Loretta Devine Tyler Perry
4108,The Transporter,6.6,Action Crime Thriller,car journey transportation auto human trafficking,Jason Statham Shu Qi François Berléand,Louis Leterrier Corey Yuen Kwai,4108 The Transporter 6.6 Action Crime Thriller car journey transportation auto human trafficking Jason Statham Shu Qi François Berléand Louis Leterrier Corey Yuen Kwai
8456,Never Back Down,6.4,Drama Action,rebel martial arts underground fight training champion sport high school party revenge blood nemesis violence club brawl,Sean Faris Amber Heard Cam Gigandet,Jeff Wadlow,8456 Never Back Down 6.4 Drama Action rebel martial arts underground fight training champion sport high school party revenge blood nemesis violence club brawl Sean Faris Amber Heard Cam Gigandet Jeff Wadlow
7341,The Rage: Carrie 2,5.1,Horror Thriller Science Fiction,suicide male nudity female nudity fire nudity asylum telekinesis high school swimming pool party sequel murder prom teacher decapitation blood splatter weightlifting teen suicide woman director,Emily Bergl Jason London Amy Irving,Katt Shea,7341 The Rage: Carrie 2 5.1 Horror Thriller Science Fiction suicide male nudity female nudity fire nudity asylum telekinesis high school swimming pool party sequel murder prom teacher decapitation blood splatter weightlifting teen suicide woman director Emily Bergl Jason London Amy Irving Katt Shea
19255,Away We Go,6.7,Drama Comedy Romance,interracial relationship dead father reference to bob dylan biracial bedtime story unmarried couple medical illustrator disguised voice reference to huckleberry finn student protest sonogram expectant grandmother dead parents testicles,John Krasinski Maya Rudolph Carmen Ejogo,Sam Mendes,19255 Away We Go 6.7 Drama Comedy Romance interracial relationship dead father reference to bob dylan biracial bedtime story unmarried couple medical illustrator disguised voice reference to huckleberry finn student protest sonogram expectant grandmother dead parents testicles John Krasinski Maya Rudolph Carmen Ejogo Sam Mendes
10187,Swing Vote,5.8,Drama Comedy,usa president presidential election fox news,Kevin Costner Madeline Carroll Paula Patton,Joshua Michael Stern,10187 Swing Vote 5.8 Drama Comedy usa president presidential election fox news Kevin Costner Madeline Carroll Paula Patton Joshua Michael Stern
31005,Moonlight Mile,6.5,Romance Drama,,Jake Gyllenhaal Dustin Hoffman Susan Sarandon,Brad Silberling,31005 Moonlight Mile 6.5 Romance Drama  Jake Gyllenhaal Dustin Hoffman Susan Sarandon Brad Silberling
49517,Tinker Tailor Soldier Spy,6.6,Drama Thriller Mystery,spy cold war spying espionage mole british spy,John Hurt Gary Oldman Kathy Burke,Tomas Alfredson,49517 Tinker Tailor Soldier Spy 6.6 Drama Thriller Mystery spy cold war spying espionage mole british spy John Hurt Gary Oldman Kathy Burke Tomas Alfredson
44857,Molly,5.5,Drama Comedy Romance,,Elisabeth Shue Aaron Eckhart Jill Hennessy,John Duigan,44857 Molly 5.5 Drama Comedy Romance  Elisabeth Shue Aaron Eckhart Jill Hennessy John Duigan
50780,The Beaver,6.3,Drama,puppet woman director,Jodie Foster Mel Gibson Jennifer Lawrence,Jodie Foster,50780 The Beaver 6.3 Drama puppet woman director Jodie Foster Mel Gibson Jennifer Lawrence Jodie Foster
16363,The Best Little Whorehouse in Texas,5.9,Comedy,brothel corset crusader musical governor tv reporter madame busty cat house based on stage musical based on adaptation based on article swearing,Burt Reynolds Dolly Parton Dom DeLuise,Colin Higgins,16363 The Best Little Whorehouse in Texas 5.9 Comedy brothel corset crusader musical governor tv reporter madame busty cat house based on stage musical based on adaptation based on article swearing Burt Reynolds Dolly Parton Dom DeLuise Colin Higgins
1946,eXistenZ,6.7,Action Thriller Science Fiction Horror,video game hacker bodyguard pop star virtual reality dystopia virtual fight,Jennifer Jason Leigh Jude Law Ian Holm,David Cronenberg,1946 eXistenZ 6.7 Action Thriller Science Fiction Horror video game hacker bodyguard pop star virtual reality dystopia virtual fight Jennifer Jason Leigh Jude Law Ian Holm David Cronenberg
85,Raiders of the Lost Ark,7.7,Adventure Action,saving the world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazis hat mediterranean ark of the covenant ten commandments treasure hunt excavation swastika archaeologist indiana jones archeology ,Harrison Ford Karen Allen Paul Freeman,Steven Spielberg,85 Raiders of the Lost Ark 7.7 Adventure Action saving the world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazis hat mediterranean ark of the covenant ten commandments treasure hunt excavation swastika archaeologist indiana jones archeology  Harrison Ford Karen Allen Paul Freeman Steven Spielberg
772,Home Alone 2: Lost in New York,6.3,Comedy Family Adventure Crime,holiday new york new york city christmas,Macaulay Culkin Joe Pesci Catherine O'Hara,Chris Columbus,772 Home Alone 2: Lost in New York 6.3 Comedy Family Adventure Crime holiday new york new york city christmas Macaulay Culkin Joe Pesci Catherine O'Hara Chris Columbus
840,Close Encounters of the Third Kind,7.2,Science Fiction Drama,indiana obsession extraterrestrial technology evacuation blackout flying saucer secret base light contact beguilement exchange ufo alien vision missing person mother ship escapade obsessive quest life turned upside down,Richard Dreyfuss François Truffaut Teri Garr,Steven Spielberg,840 Close Encounters of the Third Kind 7.2 Science Fiction Drama indiana obsession extraterrestrial technology evacuation blackout flying saucer secret base light contact beguilement exchange ufo alien vision missing person mother ship escapade obsessive quest life turned upside down Richard Dreyfuss François Truffaut Teri Garr Steven Spielberg
9682,Pulse,5.0,Horror Thriller,suicide hacker death of a friend website remake,Kristen Bell Ian Somerhalder Christina Milian,Jim Sonzero,9682 Pulse 5.0 Horror Thriller suicide hacker death of a friend website remake Kristen Bell Ian Somerhalder Christina Milian Jim Sonzero
96,Beverly Hills Cop II,6.1,Action Comedy Crime,smuggling of arms detective intensive care undercover strip club armored car investigation police swimming pool sequel shootout gunfight los angeles explosion violence car chase detroit horse track beverly hills buddy cop oil field cement truck playboy mansion shooting range,Eddie Murphy Judge Reinhold John Ashton,Tony Scott,96 Beverly Hills Cop II 6.1 Action Comedy Crime smuggling of arms detective intensive care undercover strip club armored car investigation police swimming pool sequel shootout gunfight los angeles explosion violence car chase detroit horse track beverly hills buddy cop oil field cement truck playboy mansion shooting range Eddie Murphy Judge Reinhold John Ashton Tony Scott
10678,Bringing Down the House,5.4,Comedy,prison ex-boyfriend support escape lawyer,Steve Martin Queen Latifah Eugene Levy,Adam Shankman,10678 Bringing Down the House 5.4 Comedy prison ex-boyfriend support escape lawyer Steve Martin Queen Latifah Eugene Levy Adam Shankman
274,The Silence of the Lambs,8.1,Crime Drama Thriller,based on novel psychopath horror suspense serial killer psychological thriller cannibal fbi agent animal in cast credits cannibalism,Jodie Foster Anthony Hopkins Scott Glenn,Jonathan Demme,274 The Silence of the Lambs 8.1 Crime Drama Thriller based on novel psychopath horror suspense serial killer psychological thriller cannibal fbi agent animal in cast credits cannibalism Jodie Foster Anthony Hopkins Scott Glenn Jonathan Demme
8872,Wayne's World,6.5,Music Comedy,tv show heavy metal television producer woman director,Mike Myers Dana Carvey Rob Lowe,Penelope Spheeris,8872 Wayne's World 6.5 Music Comedy tv show heavy metal television producer woman director Mike Myers Dana Carvey Rob Lowe Penelope Spheeris
16290,Jackass 3D,6.4,Comedy Documentary Action,pain stunts stuntman stupidity comedy duringcreditsstinger 3d,Johnny Knoxville Bam Margera Ryan Dunn,Jeff Tremaine,16290 Jackass 3D 6.4 Comedy Documentary Action pain stunts stuntman stupidity comedy duringcreditsstinger 3d Johnny Knoxville Bam Margera Ryan Dunn Jeff Tremaine
579,Jaws 2,5.9,Horror Thriller,mayor island police chief sailing boat accident dying and death panic current aggression by animal sequel rescue teenager shark great white shark high-tension current tourism,Roy Scheider Lorraine Gary Murray Hamilton,Jeannot Szwarc,579 Jaws 2 5.9 Horror Thriller mayor island police chief sailing boat accident dying and death panic current aggression by animal sequel rescue teenager shark great white shark high-tension current tourism Roy Scheider Lorraine Gary Murray Hamilton Jeannot Szwarc
14405,Beverly Hills Chihuahua,4.9,Adventure Comedy Family,dog dirt chihuahua pinata potted plant duringcreditsstinger,Drew Barrymore Piper Perabo Andy García,Raja Gosnell,14405 Beverly Hills Chihuahua 4.9 Adventure Comedy Family dog dirt chihuahua pinata potted plant duringcreditsstinger Drew Barrymore Piper Perabo Andy García Raja Gosnell
138843,The Conjuring,7.4,Horror Thriller,sister sister relationship exorcism rhode island based on true story farmhouse paranormal investigation ghost supernatural power paranormal investigator annabelle,Patrick Wilson Vera Farmiga Lili Taylor,James Wan,138843 The Conjuring 7.4 Horror Thriller sister sister relationship exorcism rhode island based on true story farmhouse paranormal investigation ghost supernatural power paranormal investigator annabelle Patrick Wilson Vera Farmiga Lili Taylor James Wan
11637,Are We There Yet?,5.2,Adventure Comedy Family Romance,car journey macho road trip children pretty woman trouble,Ice Cube Nia Long Aleisha Allen,Brian Levant,11637 Are We There Yet? 5.2 Adventure Comedy Family Romance car journey macho road trip children pretty woman trouble Ice Cube Nia Long Aleisha Allen Brian Levant
226486,Tammy,5.0,Comedy,,Melissa McCarthy Susan Sarandon Kathy Bates,Ben Falcone,226486 Tammy 5.0 Comedy  Melissa McCarthy Susan Sarandon Kathy Bates Ben Falcone
1584,School of Rock,6.7,Comedy Music,rock and roll rock high school music band,Jack Black Joan Cusack Mike White,Richard Linklater,1584 School of Rock 6.7 Comedy Music rock and roll rock high school music band Jack Black Joan Cusack Mike White Richard Linklater
9312,Mortal Kombat,5.4,Action Fantasy,martial arts monster island gore sorcerer tournament violence based on video game hand to hand combat,Christopher Lambert Robin Shou Linden Ashby,Paul W.S. Anderson,9312 Mortal Kombat 5.4 Action Fantasy martial arts monster island gore sorcerer tournament violence based on video game hand to hand combat Christopher Lambert Robin Shou Linden Ashby Paul W.S. Anderson
12153,White Chicks,6.3,Comedy,undercover fbi fish out of water high society buddy cop crossdressing,Shawn Wayans Marlon Wayans Jaime King,Keenen Ivory Wayans,12153 White Chicks 6.3 Comedy undercover fbi fish out of water high society buddy cop crossdressing Shawn Wayans Marlon Wayans Jaime King Keenen Ivory Wayans
65057,The Descendants,6.7,Comedy Drama,hawaii father-in-law daughter cheating wife beach house boating accident estate dying mother beautiful girl teenage daughter trustee trust fund wild girl wild child realtor,George Clooney Shailene Woodley Amara Miller,Alexander Payne,65057 The Descendants 6.7 Comedy Drama hawaii father-in-law daughter cheating wife beach house boating accident estate dying mother beautiful girl teenage daughter trustee trust fund wild girl wild child realtor George Clooney Shailene Woodley Amara Miller Alexander Payne
8326,Holes,6.7,Adventure Family Drama Comedy,curse suitor false accusations reference to annabel lee digging baseball player mountain climbing,Sigourney Weaver Jon Voight Tim Blake Nelson,Andrew Davis,8326 Holes 6.7 Adventure Family Drama Comedy curse suitor false accusations reference to annabel lee digging baseball player mountain climbing Sigourney Weaver Jon Voight Tim Blake Nelson Andrew Davis
35690,The Last Song,6.9,Drama Family Romance,brother sister relationship new love daughter summer vacation woman director,Miley Cyrus Greg Kinnear Bobby Coleman,Julie Anne Robinson,35690 The Last Song 6.9 Drama Family Romance brother sister relationship new love daughter summer vacation woman director Miley Cyrus Greg Kinnear Bobby Coleman Julie Anne Robinson
76203,12 Years a Slave,7.9,Drama History,whip kidnapping slavery plantation night shift violin player physical abuse cotton slave owner 19th century sold into slavery abolitionist,Chiwetel Ejiofor Michael Fassbender Lupita Nyong'o,Steve McQueen,76203 12 Years a Slave 7.9 Drama History whip kidnapping slavery plantation night shift violin player physical abuse cotton slave owner 19th century sold into slavery abolitionist Chiwetel Ejiofor Michael Fassbender Lupita Nyong'o Steve McQueen
13497,Drumline,6.2,Drama Romance Comedy Music,music rehearsal fraternity initiation television broadcast white male pretending to be black sorority party push ups,Nick Cannon Zoe Saldana Orlando Jones,Charles Stone III,13497 Drumline 6.2 Drama Romance Comedy Music music rehearsal fraternity initiation television broadcast white male pretending to be black sorority party push ups Nick Cannon Zoe Saldana Orlando Jones Charles Stone III
35688,Why Did I Get Married Too?,6.1,Comedy Romance,,Tyler Perry Janet Jackson Jill Scott,Tyler Perry,35688 Why Did I Get Married Too? 6.1 Comedy Romance  Tyler Perry Janet Jackson Jill Scott Tyler Perry
162,Edward Scissorhands,7.5,Fantasy Drama Romance,underdog love at first sight hairdresser small town scissors inventor burglar unsociability,Johnny Depp Winona Ryder Dianne Wiest,Tim Burton,162 Edward Scissorhands 7.5 Fantasy Drama Romance underdog love at first sight hairdresser small town scissors inventor burglar unsociability Johnny Depp Winona Ryder Dianne Wiest Tim Burton
296096,Me Before You,7.6,Drama Romance,england based on novel depression small town wheelchair caretaker caregiver disabled twenty something woman director romantic drama dead end job accident,Emilia Clarke Sam Claflin Janet McTeer,Thea Sharrock,296096 Me Before You 7.6 Drama Romance england based on novel depression small town wheelchair caretaker caregiver disabled twenty something woman director romantic drama dead end job accident Emilia Clarke Sam Claflin Janet McTeer Thea Sharrock
103370,Madea's Witness Protection,5.9,Drama Comedy Crime,,Tyler Perry Eugene Levy Denise Richards,Tyler Perry,103370 Madea's Witness Protection 5.9 Drama Comedy Crime  Tyler Perry Eugene Levy Denise Richards Tyler Perry
1051,The French Connection,7.4,Action Crime Thriller,police brutality marseille night life attempted murder drug dealer drug mule gangster boss drug smuggle undercover agent hijacking of train herion,Gene Hackman Fernando Rey Roy Scheider,William Friedkin,1051 The French Connection 7.4 Action Crime Thriller police brutality marseille night life attempted murder drug dealer drug mule gangster boss drug smuggle undercover agent hijacking of train herion Gene Hackman Fernando Rey Roy Scheider William Friedkin
376659,Bad Moms,6.3,Comedy,alcohol bar party divorce family hit and run bathroom humor,Mila Kunis Kristen Bell Kathryn Hahn,Jon Lucas Scott Moore,376659 Bad Moms 6.3 Comedy alcohol bar party divorce family hit and run bathroom humor Mila Kunis Kristen Bell Kathryn Hahn Jon Lucas Scott Moore
10073,Date Movie,3.6,Comedy,date diary parents-in-law bridegroom wedding,Alyson Hannigan Adam Campbell Sophie Monk,Jason Friedberg Aaron Seltzer,10073 Date Movie 3.6 Comedy date diary parents-in-law bridegroom wedding Alyson Hannigan Adam Campbell Sophie Monk Jason Friedberg Aaron Seltzer
16690,Return to Never Land,6.1,Adventure Fantasy Animation Family,animation,Harriet Owen Blayne Weaver Jeff Bennett,Robin Budd Donovan Cook,16690 Return to Never Land 6.1 Adventure Fantasy Animation Family animation Harriet Owen Blayne Weaver Jeff Bennett Robin Budd Donovan Cook
273895,Selma,7.4,History Drama,alabama martin luther king president black american civil rights protest march woman director selma,David Oyelowo Tom Wilkinson Carmen Ejogo,Ava DuVernay,273895 Selma 7.4 History Drama alabama martin luther king president black american civil rights protest march woman director selma David Oyelowo Tom Wilkinson Carmen Ejogo Ava DuVernay
14873,The Jungle Book 2,5.6,Family Animation Adventure,river musical tiger village feral child sequel bear jungle orphan vulture gong lost shake mango,John Goodman Haley Joel Osment Mae Whitman,Steve Trenbirth,14873 The Jungle Book 2 5.6 Family Animation Adventure river musical tiger village feral child sequel bear jungle orphan vulture gong lost shake mango John Goodman Haley Joel Osment Mae Whitman Steve Trenbirth
8968,Boogeyman,4.6,Thriller Horror Drama Mystery,nightmare hallucination childhood trauma break-up hometown psychotherapy,Emily Deschanel Barry Watson Skye McCole Bartusiak,Stephen T. Kay,8968 Boogeyman 4.6 Thriller Horror Drama Mystery nightmare hallucination childhood trauma break-up hometown psychotherapy Emily Deschanel Barry Watson Skye McCole Bartusiak Stephen T. Kay
9963,Premonition,5.8,Thriller Drama Mystery,deja vu dying and death time travel loss of husband car crash,Sandra Bullock Julian McMahon Courtney Taylor Burness,Mennan Yapo,9963 Premonition 5.8 Thriller Drama Mystery deja vu dying and death time travel loss of husband car crash Sandra Bullock Julian McMahon Courtney Taylor Burness Mennan Yapo
15655,The Tigger Movie,6.3,Animation Family,owl donkey tiger piglet bear rabbit woman director,Jim Cummings Nikita Hopkins Ken Sansom,Jun Falkenstein,15655 The Tigger Movie 6.3 Animation Family owl donkey tiger piglet bear rabbit woman director Jim Cummings Nikita Hopkins Ken Sansom Jun Falkenstein
21208,Orphan,6.7,Horror Thriller Mystery,nun deaf-mute orphan all girl troubled marriage aftercreditsstinger duringcreditsstinger,Vera Farmiga Peter Sarsgaard Isabelle Fuhrman,Jaume Collet-Serra,21208 Orphan 6.7 Horror Thriller Mystery nun deaf-mute orphan all girl troubled marriage aftercreditsstinger duringcreditsstinger Vera Farmiga Peter Sarsgaard Isabelle Fuhrman Jaume Collet-Serra
272878,Max,6.8,Adventure Drama Family,afghanistan war based on true story rescue betrayal dog grieving,Thomas Haden Church Josh Wiggins Lauren Graham,Boaz Yakin,272878 Max 6.8 Adventure Drama Family afghanistan war based on true story rescue betrayal dog grieving Thomas Haden Church Josh Wiggins Lauren Graham Boaz Yakin
9760,Epic Movie,3.2,Action Adventure Comedy,,Kal Penn Adam Campbell Jennifer Coolidge,Jason Friedberg Aaron Seltzer,9760 Epic Movie 3.2 Action Adventure Comedy  Kal Penn Adam Campbell Jennifer Coolidge Jason Friedberg Aaron Seltzer
314365,Spotlight,7.8,Drama Thriller History,child abuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholic church catholicism september 11 2001 investigative journalism cardinal christmas,Mark Ruffalo Michael Keaton Rachel McAdams,Tom McCarthy,314365 Spotlight 7.8 Drama Thriller History child abuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholic church catholicism september 11 2001 investigative journalism cardinal christmas Mark Ruffalo Michael Keaton Rachel McAdams Tom McCarthy
13279,Lakeview Terrace,5.9,Drama Crime Thriller,vandalism harassment neighbor house party shot to death pregnancy urination interracial couple lapd air conditioner,Samuel L. Jackson Patrick Wilson Kerry Washington,Neil LaBute,13279 Lakeview Terrace 5.9 Drama Crime Thriller vandalism harassment neighbor house party shot to death pregnancy urination interracial couple lapd air conditioner Samuel L. Jackson Patrick Wilson Kerry Washington Neil LaBute
1975,The Grudge 2,5.2,Horror Thriller,remake little boy curse,Sarah Michelle Gellar Amber Tamblyn Edison Chen,Takashi Shimizu,1975 The Grudge 2 5.2 Horror Thriller remake little boy curse Sarah Michelle Gellar Amber Tamblyn Edison Chen Takashi Shimizu
33644,How Stella Got Her Groove Back,6.0,Comedy Drama Romance,black people age difference jamaica vacation female protagonist,Angela Bassett Taye Diggs Whoopi Goldberg,Kevin Rodney Sullivan,33644 How Stella Got Her Groove Back 6.0 Comedy Drama Romance black people age difference jamaica vacation female protagonist Angela Bassett Taye Diggs Whoopi Goldberg Kevin Rodney Sullivan
1649,Bill & Ted's Bogus Journey,5.9,Adventure Comedy Family Fantasy Science Fiction,future dying and death heaven time travel heavy metal diabolical ego afterlife metal robot devil doppelganger seance,Keanu Reeves Alex Winter George Carlin,Peter Hewitt,1649 Bill & Ted's Bogus Journey 5.9 Adventure Comedy Family Fantasy Science Fiction future dying and death heaven time travel heavy metal diabolical ego afterlife metal robot devil doppelganger seance Keanu Reeves Alex Winter George Carlin Peter Hewitt
9895,Man of the Year,5.8,Comedy Drama Romance Thriller,usa president presidential election comedian,Robin Williams Christopher Walken Laura Linney,Barry Levinson,9895 Man of the Year 5.8 Comedy Drama Romance Thriller usa president presidential election comedian Robin Williams Christopher Walken Laura Linney Barry Levinson
9570,The Black Hole,6.1,Adventure Family Science Fiction Action,killer robot space marine ghost ship black hole,Maximilian Schell Anthony Perkins Robert Forster,Gary Nelson,9570 The Black Hole 6.1 Adventure Family Science Fiction Action killer robot space marine ghost ship black hole Maximilian Schell Anthony Perkins Robert Forster Gary Nelson
27579,The American,5.8,Crime Drama Thriller,prostitute sweden suspense priest very little dialogue,George Clooney Violante Placido Thekla Reuten,Anton Corbijn,27579 The American 5.8 Crime Drama Thriller prostitute sweden suspense priest very little dialogue George Clooney Violante Placido Thekla Reuten Anton Corbijn
16052,Selena,7.0,Drama,musical tejano elopement bustier fan club,Jennifer Lopez Edward James Olmos Constance Marie,Gregory Nava,16052 Selena 7.0 Drama musical tejano elopement bustier fan club Jennifer Lopez Edward James Olmos Constance Marie Gregory Nava
40264,Vampires Suck,4.2,Horror Comedy,vampire high school prom spoof horror spoof teenager duringcreditsstinger,Chris Riggi Matt Lanter Jenn Proske,Jason Friedberg Aaron Seltzer,40264 Vampires Suck 4.2 Horror Comedy vampire high school prom spoof horror spoof teenager duringcreditsstinger Chris Riggi Matt Lanter Jenn Proske Jason Friedberg Aaron Seltzer
1164,Babel,6.9,Drama,terror loss of mother gun morocco deaf-mute san diego ecstasy illegal immigration first time nanny daughter bullet wound ensemble cast,Brad Pitt Cate Blanchett Gael García Bernal,Alejandro González Iñárritu,1164 Babel 6.9 Drama terror loss of mother gun morocco deaf-mute san diego ecstasy illegal immigration first time nanny daughter bullet wound ensemble cast Brad Pitt Cate Blanchett Gael García Bernal Alejandro González Iñárritu
239678,This Is Where I Leave You,6.5,Drama Comedy,based on novel funeral dysfunctional family death of father man child family mourning grieving,Jason Bateman Tina Fey Adam Driver,Shawn Levy,239678 This Is Where I Leave You 6.5 Drama Comedy based on novel funeral dysfunctional family death of father man child family mourning grieving Jason Bateman Tina Fey Adam Driver Shawn Levy
14359,Doubt,7.0,Drama Mystery,sexual abuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s,Meryl Streep Philip Seymour Hoffman Amy Adams,John Patrick Shanley,14359 Doubt 7.0 Drama Mystery sexual abuse boy wine gift janitor singing pedophile gossip compassion tolerance 1960s Meryl Streep Philip Seymour Hoffman Amy Adams John Patrick Shanley
3989,Team America: World Police,6.6,Music Adventure Animation Action Comedy,paris france cairo capitalism loss of lover egypt war against terror shotgun patriotism pentagon american dream destroy shipwreck louvre american  way of life failure panama damage government eiffel tower paris world politics mass destruction,Trey Parker Matt Stone Kristen Miller,Trey Parker,3989 Team America: World Police 6.6 Music Adventure Animation Action Comedy paris france cairo capitalism loss of lover egypt war against terror shotgun patriotism pentagon american dream destroy shipwreck louvre american  way of life failure panama damage government eiffel tower paris world politics mass destruction Trey Parker Matt Stone Kristen Miller Trey Parker
76617,Texas Chainsaw 3D,5.3,Horror Thriller,sequel gore leatherface slasher chainsaw aftercreditsstinger duringcreditsstinger,Alexandra Daddario Dan Yeager Bill Moseley,John Luessenhop,76617 Texas Chainsaw 3D 5.3 Horror Thriller sequel gore leatherface slasher chainsaw aftercreditsstinger duringcreditsstinger Alexandra Daddario Dan Yeager Bill Moseley John Luessenhop
1710,Copycat,6.4,Drama Thriller,police brutality psychology police operation police protection serial killer psychologist cowardliness,Sigourney Weaver Holly Hunter Will Patton,Jon Amiel,1710 Copycat 6.4 Drama Thriller police brutality psychology police operation police protection serial killer psychologist cowardliness Sigourney Weaver Holly Hunter Will Patton Jon Amiel
4258,Scary Movie 5,4.6,Comedy,sequel parody spoof aftercreditsstinger duringcreditsstinger,Simon Rex Ashley Tisdale Charlie Sheen,Malcolm D. Lee,4258 Scary Movie 5 4.6 Comedy sequel parody spoof aftercreditsstinger duringcreditsstinger Simon Rex Ashley Tisdale Charlie Sheen Malcolm D. Lee
20391,Paint Your Wagon,6.2,Drama Action Comedy Western Music,mining prospector,Lee Marvin Clint Eastwood Jean Seberg,Joshua Logan,20391 Paint Your Wagon 6.2 Drama Action Comedy Western Music mining prospector Lee Marvin Clint Eastwood Jean Seberg Joshua Logan
10139,Milk,7.1,History Drama,gay san francisco homophobia mayor biography politics politician election campaign homosexuality morality election candlelight vigil mayoral campaign,Sean Penn Emile Hirsch James Franco,Gus Van Sant,10139 Milk 7.1 History Drama gay san francisco homophobia mayor biography politics politician election campaign homosexuality morality election candlelight vigil mayoral campaign Sean Penn Emile Hirsch James Franco Gus Van Sant
335778,Risen,5.7,Action,christianity jesus christ apostle crucifixion jerusalem ancient rome faith resurrection dead body judaism religious tomb,Tom Felton Cliff Curtis Joseph Fiennes,Kevin Reynolds,335778 Risen 5.7 Action christianity jesus christ apostle crucifixion jerusalem ancient rome faith resurrection dead body judaism religious tomb Tom Felton Cliff Curtis Joseph Fiennes Kevin Reynolds
9645,Ghost Ship,5.3,Horror Mystery Thriller,cruise pilot ghost ship,Gabriel Byrne Julianna Margulies Desmond Harrington,Steve Beck,9645 Ghost Ship 5.3 Horror Mystery Thriller cruise pilot ghost ship Gabriel Byrne Julianna Margulies Desmond Harrington Steve Beck
55465,A Very Harold & Kumar Christmas,6.0,Comedy,holiday indian lead beer christmas tree cannabis sequel vulgarity drug asian 3d beer pong,Neil Patrick Harris John Cho Elias Koteas,Todd Strauss-Schulson,55465 A Very Harold & Kumar Christmas 6.0 Comedy holiday indian lead beer christmas tree cannabis sequel vulgarity drug asian 3d beer pong Neil Patrick Harris John Cho Elias Koteas Todd Strauss-Schulson
617,Wild Things,6.3,Crime Drama Mystery,upper class poison sailboat rape sexual abuse florida eroticism blackmail lolita cheerleader court case planned murder sailing pretended murder seduction bisexuality alligator crocodile everglades heart-throb white trash menage a trois intellectually gifted harpoon van plan court single millionaire extramarital affair duringcreditsstinger,Matt Dillon Kevin Bacon Denise Richards,John McNaughton,617 Wild Things 6.3 Crime Drama Mystery upper class poison sailboat rape sexual abuse florida eroticism blackmail lolita cheerleader court case planned murder sailing pretended murder seduction bisexuality alligator crocodile everglades heart-throb white trash menage a trois intellectually gifted harpoon van plan court single millionaire extramarital affair duringcreditsstinger Matt Dillon Kevin Bacon Denise Richards John McNaughton
