movie_id,title,rating,overview,genres,release_date,keywords,cast,director,comb
3638,No Reservations,6.1,"master chef kate armstrong runs her life and her kitchen with intimidating intensity. however, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. though romance blooms in the face of rivalry, kate needs to look outside the kitchen to find true happiness.",['Comedy'],2007-07-25,"['italy', 'competition', 'loss of mother', 'loss of sister', 'new love', 'cook', 'cooking', 'restaurant', 'bars and restaurants', 'mother role', 'funeral', 'kitchen', 'perfectionist']","['Catherine Zeta-Jones', 'Aaron Eckhart', 'Abigail Breslin']",['Scott Hicks'],"3638 No Reservations 6.1 Comedy Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin Scott Hicks"
23483,Kick-Ass,7.1,"dave lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.","['Action', 'Crime']",2010-03-22,"['crime fighter', 'secret identity', 'comic book', 'superhero', 'murder', 'comedy', 'mafia', 'teenager', 'violence', 'realism', 'rookie', 'adaptation', 'young adult', 'kickass']","['Aaron Taylor-Johnson', 'Chloë Grace Moretz', 'Christopher Mintz-Plasse']",['Matthew Vaughn'],"23483 Kick-Ass 7.1 Action, Crime Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse Matthew Vaughn"
62206,30 Minutes or Less,5.6,"two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else...","['Action', 'Adventure', 'Comedy']",2011-08-11,"['pizza delivery', 'adventure', 'pizza boy', 'number in title', 'comedy', 'aftercreditsstinger']","['Jesse Eisenberg', 'Danny McBride', 'Aziz Ansari']",['Ruben Fleischer'],"62206 30 Minutes or Less 5.6 Action, Adventure, Comedy Jesse Eisenberg, Danny McBride, Aziz Ansari Ruben Fleischer"
10577,Dracula 2000,4.6,"in the millenium version of this classic gothic horror we find abraham van helsing (plummer), who has tangled with count dracula (butler) in the past, working as an english antiques dealer. simon (miller) is a vampire hunter in training under his apprenticeship.","['Thriller', 'Horror']",2000-12-22,"['vampire', 'dracula', 'bite', 'blood', 'vlad', 'fang vamp']","['Gerard Butler', 'Christopher Plummer', 'Jonny Lee Miller']",['Patrick Lussier'],"10577 Dracula 2000 4.6 Thriller, Horror Gerard Butler, Christopher Plummer, Jonny Lee Miller Patrick Lussier"
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,"alexander's day begins with gum stuck in his hair, followed by more calamities. though he finds little sympathy from his family and begins to wonder if bad things only happen to him, his mom, dad, brother, and sister all find themselves living through their own terrible, horrible, no good, very bad day.","['Family', 'Comedy']",2014-10-08,"['based on novel', 'job interview', 'bad luck', 'wish', 'one day', ""based on children's book"", ""driver's test""]","['Steve Carell', 'Jennifer Garner', 'Ed Oxenbould']",['Miguel Arteta'],"218778 Alexander and the Terrible, Horrible, No Good, Very Bad Day 6.1 Family, Comedy Steve Carell, Jennifer Garner, Ed Oxenbould Miguel Arteta"
4348,Pride & Prejudice,7.7,"pride & prejudice is a humorous story of love and life among english gentility during the georgian era. mr. bennet is an english gentleman living in hertfordshire with his overbearing wife and five daughters. if mr. bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.","['Drama', 'Romance']",2005-09-16,"['bachelor', 'beautiful', 'prejudice', 'suitor', 'period drama', 'georgian', 'pride', '18th century', 'opposites attract']","['Keira Knightley', 'Matthew Macfadyen', 'Rosamund Pike']",['Joe Wright'],"4348 Pride & Prejudice 7.7 Drama, Romance Keira Knightley, Matthew Macfadyen, Rosamund Pike Joe Wright"
78,Blade Runner,7.9,"in the smog-choked dystopian los angeles of 2019, blade runner rick deckard is called out of retirement to terminate a quartet of replicants who have escaped to earth seeking their creator for a way to extend their short life spans.","['Science Fiction', 'Drama', 'Thriller']",1982-06-25,"['artificial intelligence', 'man vs machine', 'cyborg', 'bounty hunter', 'android', 'dystopia', 'genetics', 'fugitive', 'cyberpunk', 'los angeles', 'tech noir', 'neo-noir']","['Harrison Ford', 'Rutger Hauer', 'Sean Young']",['Ridley Scott'],"78 Blade Runner 7.9 Science Fiction, Drama, Thriller Harrison Ford, Rutger Hauer, Sean Young Ridley Scott"
11780,Rob Roy,6.5,"in the highlands of scotland in the 1700s, rob roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. when the money is stolen, rob is forced into a robin hood lifestyle to defend his family and honour.",['Adventure'],1995-04-13,"['scotland', 'biography', '18th century', 'highlands', 'violent man']","['Liam Neeson', 'Jessica Lange', 'John Hurt']",['Michael Caton-Jones'],"11780 Rob Roy 6.5 Adventure Liam Neeson, Jessica Lange, John Hurt Michael Caton-Jones"
192102,3 Days to Kill,6.0,"a dangerous international spy is determined to give up his high stakes life to finally build a closer relationship with his estranged wife and daughter. but first, he must complete one last mission - even if it means juggling the two toughest assignments yet: hunting down the world's most ruthless terrorist and looking after his teenage daughter for the first time in ten years, while his wife is out of town.","['Action', 'Drama', 'Thriller', 'Crime']",2014-02-14,"['retirement', 'secret service', 'illegal drugs']","['Kevin Costner', 'Amber Heard', 'Hailee Steinfeld']",['McG'],"192102 3 Days to Kill 6.0 Action, Drama, Thriller, Crime Kevin Costner, Amber Heard, Hailee Steinfeld McG"
2001,We Own the Night,6.5,a new york nightclub manager tries to save his brother and father from russian mafia hitmen.,"['Drama', 'Crime', 'Thriller']",2007-05-25,"['new york', 'father son relationship', 'nightclub', 'gangster']","['Joaquin Phoenix', 'Eva Mendes', 'Alex Veadov']",['James Gray'],"2001 We Own the Night 6.5 Drama, Crime, Thriller Joaquin Phoenix, Eva Mendes, Alex Veadov James Gray"
10383,Lost Souls,4.5,"a small group of catholics led by an ailing priest believe that satan intends to become man, just as god did in the person of jesus. the writings of a possessed mental patient lead them to peter kelson, a writer who studies serial killers. they think it's his body satan will occupy. the youngest in the group, a teacher named maya larkin, goes to peter to investigate further and to convince him to believe in the possibility of evil incarnate. other signs come to him as he and maya them take a journey full of strange occurrences, self-discovery, and an ultimate showdown","['Horror', 'Thriller']",2000-10-13,"['pedophilia', 'daughter', 'anti-christ', 'incest']","['Winona Ryder', 'Ben Chaplin', 'Sarah Wynter']",['Janusz Kamiński'],"10383 Lost Souls 4.5 Horror, Thriller Winona Ryder, Ben Chaplin, Sarah Wynter Janusz Kamiński"
11516,Winged Migration,7.0,"the cameras of jacques perrin fly with migratory birds: geese, storks, cranes. the film begins with spring in north america and the migration to the arctic; the flight is a community event for each species. once in the arctic, it's family time: courtship, nests, eggs, fledglings, and first flight. chicks must soon fly south. bad weather, hunters, and pollution take their toll. then, the cameras go",['Documentary'],2001-12-12,"['ocean', 'lake', 'bird', 'horse', 'parrot', 'owl', 'ornithology', 'egg', 'flight', 'arctic', 'crab', 'stork', 'pelican']","['Philippe Labro', 'Jacques Perrin']",['Jacques Perrin'],"11516 Winged Migration 7.0 Documentary Philippe Labro, Jacques Perrin Jacques Perrin"
10025,Just My Luck,5.8,"manhattanite ashley is known to many as the luckiest woman around. after a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.","['Comedy', 'Drama', 'Family', 'Fantasy', 'Romance']",2006-05-12,"['jinx', 'bad luck', 'kiss', 'romantic comedy', 'alcohol abuse', 'celebration', 'envy', 'luck', 'mysterious stranger', 'masquerade']","['Lindsay Lohan', 'Samaire Armstrong', 'Chris Pine']",['Donald Petrie'],"10025 Just My Luck 5.8 Comedy, Drama, Family, Fantasy, Romance Lindsay Lohan, Samaire Armstrong, Chris Pine Donald Petrie"
15198,"Mystery, Alaska",6.0,"in mystery, alaska, life revolves around the legendary saturday hockey game at the local pond. but everything changes when the hometown team unexpectedly gets booked in an exhibition match against the new york rangers. when quirky small-towners, slick promoters and millionaire athletes come together.","['Drama', 'Comedy']",1999-10-01,"['sport', 'ice hockey']","['Russell Crowe', 'Hank Azaria', 'Mary McCormack']",['Jay Roach'],"15198 Mystery, Alaska 6.0 Drama, Comedy Russell Crowe, Hank Azaria, Mary McCormack Jay Roach"
23172,The Spy Next Door,5.5,"former cia spy bob ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. and when one of the youngsters accidentally downloads a top-secret formula, bob's longtime nemesis, a russian terrorist, pays a visit to the family.","['Action', 'Comedy', 'Family']",2010-01-15,['duringcreditsstinger'],"['Amber Valletta', 'Lucas Till', 'Jackie Chan']",['Brian Levant'],"23172 The Spy Next Door 5.5 Action, Comedy, Family Amber Valletta, Lucas Till, Jackie Chan Brian Levant"
17834,A Simple Wish,5.5,"murray is a male fairy godmother, and he is trying to help 8-year-old anabel to fulfil her ""simple wish"" - that her father oliver, who is a cab driver, would win the leading role in a broadway musical. unfortunately, murray's magic wand is broken and the fairies convention is threatened by evil witches claudia and boots.","['Adventure', 'Comedy', 'Family', 'Fantasy']",1997-07-11,"['magic', 'wish', 'kids', 'fairy godmother']","['Martin Short', 'Kathleen Turner', 'Mara Wilson']",['Michael Ritchie'],"17834 A Simple Wish 5.5 Adventure, Comedy, Family, Fantasy Martin Short, Kathleen Turner, Mara Wilson Michael Ritchie"
10016,Ghosts of Mars,4.8,melanie ballard (natasha henstridge) is a hard nosed police chief in the year 2025. she and a police snatch squad are sent to mars to apprehend a dangerous criminal james williams (ice cube). mars has been occupied by humans for some time and they have set up mining facilities. the mining activities on mars have unleashed the spirits of alien beings who gradually possess the bodies of the workers. it soon turns out that catching the dangerous fugitive takes a back seat as the alien spirits begin to rid their planet of the 'invaders'.,"['Action', 'Horror', 'Science Fiction']",2001-08-24,"['climbing up a wall', 'hung upside down', 'flashback within a flashback', 'cavern', 'battering', 'ram', 'ghost town']","['Natasha Henstridge', 'Ice Cube', 'Jason Statham']",['John Carpenter'],"10016 Ghosts of Mars 4.8 Action, Horror, Science Fiction Natasha Henstridge, Ice Cube, Jason Statham John Carpenter"
10317,Our Brand Is Crisis,5.8,"a feature film based on the documentary ""our brand is crisis"", which focuses on the use of american political campaign strategies in south america.","['Comedy', 'Drama']",2015-09-11,"['bolivia', 'woman', 'political campaign', 'south america', 'year 2002']","['Sandra Bullock', 'Anthony Mackie', 'Billy Bob Thornton']",['David Gordon Green'],"10317 Our Brand Is Crisis 5.8 Comedy, Drama Sandra Bullock, Anthony Mackie, Billy Bob Thornton David Gordon Green"
58431,Pride and Prejudice and Zombies,5.5,"a zombie outbreak has fallen upon the land in this reimagining of jane austenâs classic tale of the tangled relationships between lovers from different social classes in 19th century england. feisty heroine elizabeth bennet (lily james) is a master of martial arts and weaponry and the handsome mr. darcy (sam riley) is a fierce zombie killer, yet the epitome of upper class prejudice. as the zombie outbreak intensifies, they must swallow their pride and join forces on the blood-soaked battlefield in order to conquer the undead once and for all.","['Romance', 'Horror', 'Comedy', 'Thriller']",2016-02-04,"['based on novel', 'dystopia', 'shaolin', 'prejudice', 'zombie', 'pride', 'golddigger', 'regency period', 'parson', 'mashup']","['Lily James', 'Sam Riley', 'Jack Huston']",['Burr Steers'],"58431 Pride and Prejudice and Zombies 5.5 Romance, Horror, Comedy, Thriller Lily James, Sam Riley, Jack Huston Burr Steers"
9746,Kundun,6.8,"the tibetans refer to the dalai lama as 'kundun', which means 'the presence'. he was forced to escape from his native home, tibet, when communist china invaded and enforced an oppressive regime upon the peaceful nation. the dalai lama escaped to india in 1959 and has been living in exile in dharamsala ever since.",['Drama'],1997-12-25,"['buddhism', 'china', 'mountains', 'buddhist monk', 'tibet', 'dalai lama', 'lhasa', 'buddha']","['Tenzin Thuthob Tsarong', 'Tencho Gyalpo', 'Tsewang Migyur Khangsar']",['Martin Scorsese'],"9746 Kundun 6.8 Drama Tenzin Thuthob Tsarong, Tencho Gyalpo, Tsewang Migyur Khangsar Martin Scorsese"
13092,How to Lose Friends & Alienate People,6.2,"a british writer struggles to fit in at a high-profile magazine in new york. based on toby young's memoir ""how to lose friends &amp; alienate people"".","['Comedy', 'Romance', 'Drama']",2008-10-02,"['failure', 'starlet']","['Kelan Pannell', 'Janette Scott', 'Simon Pegg']",['Robert B. Weide'],"13092 How to Lose Friends & Alienate People 6.2 Comedy, Romance, Drama Kelan Pannell, Janette Scott, Simon Pegg Robert B. Weide"
59859,Kick-Ass 2,6.3,"after kick-assâ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the colonel stars and stripes. when these amateur superheroes are hunted down by red mist â reborn as the mother fucker â only the blade-wielding hit-girl can prevent their annihilation.","['Action', 'Adventure', 'Crime']",2013-07-17,"['crime fighter', 'secret identity', 'marvel comic', 'superhero', 'aftercreditsstinger', 'teen superheroes']","['Aaron Taylor-Johnson', 'Chloë Grace Moretz', 'Christopher Mintz-Plasse']",['Jeff Wadlow'],"59859 Kick-Ass 2 6.3 Action, Adventure, Crime Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse Jeff Wadlow"
13495,Alatriste,5.6,"in 17th century spain diego alatriste, a brave and heroic soldier, is fighting in his king's army in the flandes region. his best mate, balboa, falls in a trap and, near to death, asks diego to look after his son and teach him to be a soldier.",['Action'],2006-09-01,[],"['Viggo Mortensen', 'Elena Anaya', 'Unax Ugalde']",['Agustín Díaz Yanes'],"13495 Alatriste 5.6 Action Viggo Mortensen, Elena Anaya, Unax Ugalde Agustín Díaz Yanes"
254473,Brick Mansions,5.7,"in a dystopian detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. surrounding the area is a giant wall to keep the rest of detroit safe. for undercover cop damien collier, every day is a battle against corruption as he struggles to bring his father's killer, tremaine, to justice. meanwhile, damien and an ex-con named lino work together to save the city from a plot to destroy it.","['Action', 'Crime', 'Drama']",2014-04-22,"['martial arts', 'atomic bomb', 'ghetto', 'parkour', 'cops', 'remake', 'undercover cop', 'gangster', 'remake of french film']","['Paul Walker', 'David Belle', 'RZA']",['Camille Delamarre'],"254473 Brick Mansions 5.7 Action, Crime, Drama Paul Walker, David Belle, RZA Camille Delamarre"
700,Octopussy,6.2,james bond is sent to investigate after a fellow â00â agent is found dead with a priceless farberge egg. james bond follows the mystery and uncovers a smuggling scandal and a russian general who wants to provoke a new world war.,"['Adventure', 'Action', 'Thriller']",1983-06-05,"['atomic bomb', 'eastern block', 'crocodile', 'secret intelligence service', 'kgb', 'snake charmer', 'hot air balloon', 'east berlin', 'british secret service']","['Roger Moore', 'Maud Adams', 'Louis Jourdan']",['John Glen'],"700 Octopussy 6.2 Adventure, Action, Thriller Roger Moore, Maud Adams, Louis Jourdan John Glen"
4964,Knocked Up,6.2,"for fun loving party animal ben stone, the last thing he ever expected was for his one night stand to show up on his doorstep eight weeks later to tell him she's pregnant.","['Comedy', 'Romance', 'Drama']",2007-06-01,"['alcohol', 'one-night stand', 'bed', 'pregnancy and birth', 'condom', 'paternity', 'drug use', 'beard', 'unprotected sex', 'duringcreditsstinger']","['Seth Rogen', 'Katherine Heigl', 'Leslie Mann']",['Judd Apatow'],"4964 Knocked Up 6.2 Comedy, Romance, Drama Seth Rogen, Katherine Heigl, Leslie Mann Judd Apatow"
10024,My Sister's Keeper,7.1,"sara and brian live an idyllic life with their young son and daughter. but their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. the parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing.",['Drama'],2009-06-26,"['parents kids relationship', 'sister sister relationship', 'court case', 'in vitro fertilisation', 'medical examiner', 'kidney transplant ']","['Cameron Diaz', 'Alec Baldwin', 'Abigail Breslin']",['Nick Cassavetes'],"10024 My Sister's Keeper 7.1 Drama Cameron Diaz, Alec Baldwin, Abigail Breslin Nick Cassavetes"
13490,Welcome Home Roscoe Jenkins,5.7,"martin lawrence leads an all-star cast, including cedric the entertainer, mo'nique, and mike epps, in the hit comedy ""welcome home roscoe jenkins."" when a celebrated tv show host (lawrence) returns to his hometown in the south, his family is there to remind him that going home is no vacation! it's one outrageous predicament after another when big-city attitude and small-town values collide in this hysterical comedy critics are praising for its ""over-the-top hilarity!"" (roger moore, orlando sentinel).","['Comedy', 'Drama']",2008-02-08,['talk show'],"['Martin Lawrence', 'James Earl Jones', 'Margaret Avery']",['Malcolm D. Lee'],"13490 Welcome Home Roscoe Jenkins 5.7 Comedy, Drama Martin Lawrence, James Earl Jones, Margaret Avery Malcolm D. Lee"
15927,A Passage to India,6.9,"the film is set during the period of growing influence of the indian independence movement in the british raj. it begins with the arrival in india of a british woman, miss adela quested (judy davis), who is joining her fiancã©, a city magistrate named ronny heaslop (nigel havers). she and ronny's mother, mrs. moore (peggy ashcroft), befriend an indian doctor, aziz h. ahmed (victor banerjee).","['Drama', 'Adventure', 'History']",1984-12-14,"['doctor', 'india', 'english', 'magistrate', '1920s', 'mosque']","['Judy Davis', 'Alec Guinness', 'Peggy Ashcroft']",['David Lean'],"15927 A Passage to India 6.9 Drama, Adventure, History Judy Davis, Alec Guinness, Peggy Ashcroft David Lean"
1259,Notes on a Scandal,6.9,"a veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. however, her intentions with this new ""friend"" also go well beyond platonic friendship.","['Drama', 'Romance']",2006-12-25,"['sex', 'adultery', 'based on novel', 'cat', 'infidelity', 'secret', 'obsession', 'blackmail', 'nudity', 'seduction', 'studio', 'friendship', 'stalker', 'love', 'loneliness', 'teacher', 'conservative', 'student', 'teenager', 'relationship', 'art', 'female stalker', 'extramarital affair', 'journal', 'sitting on a toilet']","['Judi Dench', 'Cate Blanchett', 'Bill Nighy']",['Richard Eyre'],"1259 Notes on a Scandal 6.9 Drama, Romance Judi Dench, Cate Blanchett, Bill Nighy Richard Eyre"
5125,Rendition,6.2,"when an egyptian terrorism suspect ""disappears"" on a flight from africa to washington dc, his american wife and a cia analyst find themselves caught up in a struggle to secure his release from a secret detention facility somewhere outside the us.","['Drama', 'Thriller']",2007-09-07,"['anti terror', 'terror', 'cia', 'loss of son', 'police brutality', 'terrorist', 'loss of brother', 'war against terror', 'kidnapping', 'intelligence', 'despair', 'inhumanity', 'senator', 'plo', 'civil rights activist', 'hijacking', 'terror cell', 'loss of husband', 'politics', 'politician', 'government', 'loss of daughter', 'torture by the police', 'torture', 'cruelty', 'american', 'surveillance']","['Omar Metwally', 'Reese Witherspoon', 'Jake Gyllenhaal']",['Gavin Hood'],"5125 Rendition 6.2 Drama, Thriller Omar Metwally, Reese Witherspoon, Jake Gyllenhaal Gavin Hood"
174,Star Trek VI: The Undiscovered Country,6.7,"on the eve of retirement, kirk and mccoy are charged with assassinating the klingon high chancellor and imprisoned. the enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.","['Science Fiction', 'Action', 'Adventure', 'Thriller']",1991-12-05,"['farewell', 'federation', 'starfleet', 'peace conference', 'uss enterprise-a', 'rura penthe', 'court case', 'peace contract', 'plan', 'klingon', 'space opera']","['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",['Nicholas Meyer'],"174 Star Trek VI: The Undiscovered Country 6.7 Science Fiction, Action, Adventure, Thriller William Shatner, Leonard Nimoy, DeForest Kelley Nicholas Meyer"
9583,Divine Secrets of the Ya-Ya Sisterhood,5.6,"a mother and daughter dispute is resolved by the ""yaya sisterhood"" - long time friends of the mother.","['Comedy', 'Drama', 'Romance']",2002-06-07,"['secret society', 'conciliation', 'marriage', 'mother daughter relationship', 'playwright', 'family feud', 'woman director']","['Sandra Bullock', 'Ellen Burstyn', 'Fionnula Flanagan']",['Callie Khouri'],"9583 Divine Secrets of the Ya-Ya Sisterhood 5.6 Comedy, Drama, Romance Sandra Bullock, Ellen Burstyn, Fionnula Flanagan Callie Khouri"
9437,Kiss the Girls,6.2,"forensic psychologist alex cross travels to north carolina and teams with escaped kidnap victim kate mctiernan to hunt down ""casanova,"" a serial killer who abducts strong-willed women and forces them to submit to his demands. the trail leads to los angeles, where the duo discovers that the psychopath may not be working alone.","['Drama', 'Mystery', 'Thriller', 'Crime']",1997-10-03,"['washington d.c.', 'covered investigation', 'investigation', 'north carolina', 'missing person']","['Morgan Freeman', 'Ashley Judd', 'Cary Elwes']",['Gary Fleder'],"9437 Kiss the Girls 6.2 Drama, Mystery, Thriller, Crime Morgan Freeman, Ashley Judd, Cary Elwes Gary Fleder"
525,The Blues Brothers,7.5,"jake blues is just out of jail, and teams up with his brother, elwood on a 'mission from god' to raise funds for the orphanage in which they grew up. the only thing they can do is do what they do best â play music â so they get their old band together and they're on their way, while getting in a bit of trouble here and there.","['Music', 'Comedy', 'Action', 'Crime']",1980-06-17,"['dancing', 'prison', 'chicago', 'country music', 'nun', 'jazz', 'car journey', 'blues', 'nazis', 'music', 'concert', 'music instrument', ""children's home"", 'shopping mall', 'orphanage', 'winnebago', 'church', 'sunglasses', 'parole', 'car chase', 'music band', 'loudspeaker', 'saturday night live', 'wrigley field', 'holiday inn']","['Dan Aykroyd', 'John Belushi', 'James Brown']",['John Landis'],"525 The Blues Brothers 7.5 Music, Comedy, Action, Crime Dan Aykroyd, John Belushi, James Brown John Landis"
10188,The Sisterhood of the Traveling Pants 2,6.0,"four young women continue the journey toward adulthood that began with ""the sisterhood of the traveling pants."" now three years later, these lifelong friends embark on separate paths for their first year of college and the summer beyond, but remain in touch by sharing their experiences with each other.","['Adventure', 'Comedy', 'Drama', 'Family']",2008-08-06,"['female friendship', 'best friend', 'summer vacation', 'woman director', 'young adult']","['Alexis Bledel', 'Amber Tamblyn', 'America Ferrera']",['Sanaa Hamri'],"10188 The Sisterhood of the Traveling Pants 2 6.0 Adventure, Comedy, Drama, Family Alexis Bledel, Amber Tamblyn, America Ferrera Sanaa Hamri"
63574,Joyful Noise,6.7,"g.g. sparrow faces off with her choir's newly appointed director, vi rose hill, over the group's direction as they head into a national competition.","['Comedy', 'Music']",2012-01-13,[],"['Queen Latifah', 'Dolly Parton', 'Keke Palmer']",['Todd Graff'],"63574 Joyful Noise 6.7 Comedy, Music Queen Latifah, Dolly Parton, Keke Palmer Todd Graff"
245,About a Boy,6.6,"will freeman is a hip londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold. passing himself off as a single father, he starts to meet a string of single mums, confident in his ability to leave them behind when they start to ask for a commitment. but will's hope of a continued bachelorhood is interrupted when he meets 12-year old marcus, in many ways his complete opposite.","['Drama', 'Comedy', 'Romance']",2002-04-26,"['london england', 'rock and roll', 'single parent', 'rap music', 'bachelor', 'becoming an adult', 'friendship', 'single']","['Hugh Grant', 'Nicholas Hoult', 'Toni Collette']","['Chris Weitz', 'Paul Weitz']","245 About a Boy 6.6 Drama, Comedy, Romance Hugh Grant, Nicholas Hoult, Toni Collette Chris Weitz, Paul Weitz"
9825,Lake Placid,5.5,"when a man is eaten alive by an unknown creature, the local game warden teams up with a paleontologist from new york to find the beast. add to the mix an eccentric philanthropist with a penchant for ""crocs"", and here we go! this quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!","['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",1999-07-15,"['diving', 'sheriff', 'lake', 'crocodile', 'deputy', 'paleontologist', 'cow', 'maine', 'decapitation', 'severed head', 'scientist', 'remote', 'tooth', 'bear attack', 'campfire', 'severed toe', 'torso cut in half', 'giant crocodile', 'crocodile attack', 'animal horror']","['Bill Pullman', 'Bridget Fonda', 'Oliver Platt']",['Steve Miner'],"9825 Lake Placid 5.5 Horror, Comedy, Action, Science Fiction, Thriller Bill Pullman, Bridget Fonda, Oliver Platt Steve Miner"
186,Lucky Number Slevin,7.4,"slevin is mistakenly put in the middle of a personal war between the cityâs biggest criminal bosses. under constant watch, slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. a film with many twists and turns.","['Drama', 'Thriller', 'Crime', 'Mystery']",2006-02-24,"['assassination', 'assassin', 'identity', 'sniper', 'mistake in person', 'jew', 'gangster boss', 'gambling debts', 'boss', 'murder', 'sniper rifle', 'fbi agent', 'horse racing', 'gambler', 'slevin', 'caso', 'hoodlum', 'black men']","['Josh Hartnett', 'Bruce Willis', 'Lucy Liu']",['Paul McGuigan'],"186 Lucky Number Slevin 7.4 Drama, Thriller, Crime, Mystery Josh Hartnett, Bruce Willis, Lucy Liu Paul McGuigan"
9549,The Right Stuff,7.3,"a chronicle of the original mercury astronauts in the formation of america's space program: alan shepherd, the first american in space; gus grissom, the benighted astronaut for whom nothing works out as planned; john glenn, the straight-arrow 'boy scout' of the bunch who was the first american to orbit the earth; and the remaining pilots: deke slayton, scott carpenter and wally schirra.","['Drama', 'History']",1983-10-20,"['cold war', 'pilot', 'space travel', 'politics', 'historical figure', 'flight', 'astronaut', 'space race', 'sound barrier']","['Fred Ward', 'Dennis Quaid', 'Ed Harris']",['Philip Kaufman'],"9549 The Right Stuff 7.3 Drama, History Fred Ward, Dennis Quaid, Ed Harris Philip Kaufman"
61891,Anonymous,6.3,"set against the backdrop of the succession of queen elizabeth i, and the essex rebellion against her, the story advances the theory that it was in fact edward de vere, earl of oxford who penned shakespeare's plays.","['Drama', 'History', 'Thriller']",2011-10-21,"['shakespeare', 'anonymity', 'poet', 'play', 'political', 'duringcreditsstinger', 'false history']","['Jamie Campbell Bower', 'Rhys Ifans', 'David Thewlis']",['Roland Emmerich'],"61891 Anonymous 6.3 Drama, History, Thriller Jamie Campbell Bower, Rhys Ifans, David Thewlis Roland Emmerich"
34584,The NeverEnding Story,7.0,"while hiding from bullies in his school's attic, a young boy discovers the extraordinary land of fantasia, through a magical book called the neverending story. the book tells the tale of atreyu, a young warrior who, with the help of a luck dragon named falkor, must save fantasia from the destruction of the nothing.","['Drama', 'Family', 'Fantasy', 'Adventure']",1984-04-05,"['based on novel', 'fictional place', 'wolf', 'mythology', 'magic', 'horse', 'book', 'fairy tale', 'bully', 'school', 'talking animal', 'reading', 'book store', 'fantasy world', 'giant', 'gnome', 'quest']","['Barret Oliver', 'Gerald McRaney', 'Noah Hathaway']",['Wolfgang Petersen'],"34584 The NeverEnding Story 7.0 Drama, Family, Fantasy, Adventure Barret Oliver, Gerald McRaney, Noah Hathaway Wolfgang Petersen"
2666,Dark City,7.2,"a man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.","['Mystery', 'Science Fiction']",1998-02-27,"['soul', 'sleep', 'manipulation', 'future', 'dystopia', 'chaos', 'memory', 'duel', 'parallel world', 'tech noir', 'matrix', 'neo-noir', 'retrofuturism']","['Rufus Sewell', 'William Hurt', 'Kiefer Sutherland']",['Alex Proyas'],"2666 Dark City 7.2 Mystery, Science Fiction Rufus Sewell, William Hurt, Kiefer Sutherland Alex Proyas"
12783,The Duchess,6.7,"a chronicle of the life of 18th century aristocrat georgiana, duchess of devonshire, who was reviled for her extravagant political and personal life.","['Drama', 'History', 'Romance']",2008-09-05,"['england', 'adultery', 'duke', 'gambling debts', 'marriage crisis']","['Keira Knightley', 'Ralph Fiennes', 'Aidan McArdle']",['Saul Dibb'],"12783 The Duchess 6.7 Drama, History, Romance Keira Knightley, Ralph Fiennes, Aidan McArdle Saul Dibb"
13155,Return to Oz,6.7,"dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.","['Adventure', 'Family', 'Fantasy']",1985-06-21,['wizard of oz'],"['Fairuza Balk', 'Nicol Williamson', 'Jean Marsh']",['Walter Murch'],"13155 Return to Oz 6.7 Adventure, Family, Fantasy Fairuza Balk, Nicol Williamson, Jean Marsh Walter Murch"
